0,147.81,124.6,6.0552,5.8392,72.361,94.163,146.99,147.38,0.30229,-1.0069,178.73,179.78,21.739,15.536,-7.9801,0,-20.495,0,0.10979,-0.25352,-0.36212,0.056677,0.26683,-0.35171,0,0,0,0,0,0,0.086979,0.082099,0.086979,0.082099,0.095697,0.095846,0.095697,0.095846
0.00051037,149.56,129.22,7.0046,7.4591,74.321,93.329,143.62,146.44,0.32295,-0.87204,178.92,179.96,21.846,15.484,-7.4381,65.04,-18.394,252.12,0.12224,-0.25709,-0.35654,0.059281,0.27172,-0.35016,1.4936,-0.4288,0.66875,0.31248,0.58628,0.18617,0.095806,0.083422,0.095806,0.083422,0.10574,0.096907,0.10574,0.096907
0.032178,151.37,133.96,7.9058,8.9988,76.039,92.392,140.47,145.58,0.33871,-0.74165,179.1,179.87,21.949,15.426,-6.9434,59.366,-16.286,252.94,0.13386,-0.26073,-0.35136,0.061638,0.27654,-0.34885,1.3942,-0.43739,0.62174,0.28288,0.57834,0.15627,0.10423,0.084665,0.10423,0.084665,0.11522,0.098053,0.11522,0.098053
0.071999,153.26,138.67,8.7403,10.415,77.436,91.32,137.62,144.86,0.34637,-0.61753,179.26,179.7,22.045,15.359,-6.5154,51.363,-14.258,243.37,0.14426,-0.26441,-0.34679,0.063703,0.28121,-0.34791,1.248,-0.44152,0.54889,0.24779,0.56023,0.11305,0.112,0.085803,0.112,0.085803,0.12385,0.099318,0.12385,0.099318
0.11865,155.23,143.22,9.491,11.675,78.443,90.075,135.14,144.31,0.34235,-0.50193,179.39,179.55,22.129,15.282,-6.1695,41.511,-12.381,225.23,0.15312,-0.26809,-0.34301,0.065433,0.28565,-0.34743,1.0627,-0.44129,0.45291,0.20758,0.53334,0.058281,0.11889,0.086809,0.11889,0.086809,0.13136,0.10072,0.13136,0.10072
0.17021,157.29,147.51,10.143,12.755,79.004,88.61,133.06,143.96,0.32284,-0.39755,179.48,179.42,22.201,15.192,-5.9158,30.442,-10.703,201.4,0.16018,-0.27173,-0.3402,0.06679,0.28981,-0.34747,0.84808,-0.43683,0.33783,0.1629,0.49943,-0.0054241,0.12475,0.087649,0.12475,0.087649,0.13759,0.10226,0.13759,0.10226
0.22431,159.43,151.49,10.684,13.644,79.066,86.875,131.38,143.84,0.284,-0.3073,179.53,179.3,22.257,15.092,-5.7584,18.881,-9.2437,175.12,0.16531,-0.2753,-0.33846,0.067747,0.29365,-0.34809,0.61506,-0.4282,0.20877,0.11482,0.46046,-0.074906,0.12948,0.088287,0.12948,0.088287,0.14239,0.10392,0.14239,0.10392
0.27831,161.65,155.11,11.107,14.342,78.581,84.814,130.1,143.97,0.22219,-0.23393,179.53,179.22,22.3,14.98,-5.6951,7.6033,-7.999,149.36,0.16844,-0.27876,-0.33786,0.068287,0.29714,-0.34932,0.37523,-0.41539,0.071478,0.064782,0.41843,-0.14675,0.13301,0.088686,0.13301,0.088686,0.14571,0.10567,0.14571,0.10567
0.32936,163.92,158.4,11.406,14.856,77.501,82.37,129.18,144.36,0.13427,-0.17966,179.47,179.16,22.328,14.86,-5.7169,-2.6229,-6.9462,126.34,0.1696,-0.28208,-0.33843,0.06841,0.30026,-0.35113,0.14028,-0.39833,-0.068,0.014729,0.37526,-0.2175,0.13537,0.088809,0.13537,0.088809,0.14758,0.10744,0.14758,0.10744
0.37458,166.23,161.36,11.584,15.201,75.771,79.49,128.62,145,0.017875,-0.14573,179.35,179.15,22.343,14.733,-5.8093,-11.088,-6.0516,107.35,0.16895,-0.28522,-0.34013,0.068136,0.30304,-0.3535,-0.078408,-0.37689,-0.20375,-0.032888,0.3327,-0.28386,0.1366,0.088628,0.1366,0.088628,0.14807,0.10918,0.14807,0.10918
