0,153.09,155.59,7.4434,2.3365,78.111,40.911,158.38,165.55,-0.14706,-1.3899,175.86,170.79,21.763,16.941,4.0277,0,0.35735,0,-0.075731,-0.28067,-0.47284,-0.10774,0.24699,-0.48289,0,0,0,0,0,0,0.029691,-0.037611,-0.023327,0.014766,-0.0051818,-0.033107,-0.12781,0.066773
-0.44369,154.78,155.45,7.0929,2.0473,74.857,43.323,158.03,167.15,-0.075673,-1.2217,175.76,171,21.286,16.795,6.0485,242.5,-1.4931,-222.05,-0.061758,-0.28111,-0.47321,-0.10863,0.2447,-0.48187,1.6767,-0.052972,-0.044299,-0.1067,-0.27378,0.1229,0.034306,-0.039282,-0.023247,0.014807,0.004082,-0.044438,-0.12652,0.065656
-0.43174,156.38,155.2,6.7539,1.7639,71.508,45.603,157.68,168.68,-0.014682,-1.0574,175.64,171.19,20.816,16.644,7.969,230.46,-3.2724,-213.52,-0.04795,-0.2815,-0.47361,-0.10926,0.24252,-0.48088,1.657,-0.046485,-0.048425,-0.07515,-0.2627,0.11872,0.038857,-0.04079,-0.023147,0.014865,0.013238,-0.055223,-0.12524,0.064598
-0.40918,157.79,154.81,6.4391,1.4948,68.188,47.715,157.31,170.08,0.03032,-0.90016,175.5,171.37,20.363,16.497,9.7266,210.91,-4.9251,-198.32,-0.034506,-0.28179,-0.47401,-0.10948,0.24051,-0.47993,1.6133,-0.034895,-0.048447,-0.02678,-0.24106,0.11382,0.043285,-0.042041,-0.023,0.014944,0.02214,-0.065054,-0.12398,0.063653
-0.37646,158.93,154.23,6.1587,1.2477,65.03,49.642,156.92,171.27,0.055086,-0.75247,175.33,171.53,19.935,16.364,11.274,185.72,-6.4063,-177.75,-0.021594,-0.28195,-0.47437,-0.10918,0.23876,-0.47901,1.5495,-0.019062,-0.043453,0.035974,-0.20947,0.10957,0.047537,-0.042952,-0.02278,0.015051,0.030679,-0.073583,-0.12276,0.062877
-0.33494,159.75,153.45,5.9201,1.0289,62.16,51.39,156.53,172.24,0.057198,-0.61625,175.12,171.66,19.537,16.255,12.582,156.95,-7.6843,-153.36,-0.0093424,-0.28195,-0.47465,-0.10826,0.23735,-0.47812,1.4701,-0.00018507,-0.032536,0.11028,-0.16894,0.10745,0.051567,-0.04345,-0.022467,0.015193,0.038783,-0.08054,-0.12159,0.062323
-0.28699,160.22,152.45,5.7272,0.84307,59.688,52.972,156.14,172.96,0.036309,-0.49264,174.89,171.78,19.173,16.18,13.637,126.55,-8.7406,-126.76,0.002165,-0.28178,-0.47477,-0.10665,0.23635,-0.47721,1.3809,0.020354,-0.014817,0.1935,-0.12086,0.10889,0.055338,-0.043477,-0.022041,0.015376,0.046418,-0.085736,-0.12048,0.062038
-0.23553,160.32,151.23,5.581,0.69362,57.691,54.41,155.75,173.42,-0.0058093,-0.38201,174.63,171.88,18.844,16.147,14.438,96.154,-9.5688,-99.377,0.012892,-0.28144,-0.47468,-0.10429,0.23579,-0.47625,1.2873,0.041182,0.010557,0.28323,-0.066755,0.1151,0.058818,-0.042996,-0.021487,0.015607,0.053582,-0.089073,-0.11944,0.062064
-0.18356,160.06,149.81,5.4796,0.58273,56.212,55.73,155.37,173.67,-0.065404,-0.2839,174.34,171.97,18.55,16.166,14.997,67.057,-10.172,-72.434,0.022846,-0.28093,-0.47431,-0.10115,0.23572,-0.47519,1.1945,0.061107,0.0444,0.37697,-0.0082665,0.12709,0.061989,-0.041985,-0.020794,0.015893,0.060301,-0.090531,-0.11849,0.062439
-0.13368,159.47,148.22,5.4191,0.51151,55.255,56.955,155.02,173.73,-0.137,-0.19698,174.04,172.04,18.294,16.246,15.332,40.218,-10.563,-46.883,0.03207,-0.28027,-0.47358,-0.097216,0.23616,-0.47398,1.1069,0.079246,0.08747,0.47195,0.052972,0.14553,0.064839,-0.040443,-0.019949,0.016238,0.066622,-0.090165,-0.11761,0.06319
-0.08796,158.61,146.5,5.394,0.48022,54.79,58.107,154.68,173.64,-0.21378,-0.11908,173.73,172.12,18.079,16.398,15.468,16.308,-10.758,-23.443,0.040638,-0.27948,-0.47241,-0.092507,0.23712,-0.47256,1.0281,0.095064,0.14043,0.56504,0.11534,0.17077,0.067375,-0.038388,-0.018944,0.016642,0.072605,-0.088096,-0.11682,0.064337
-0.04784,157.52,144.71,5.3982,0.48844,54.761,59.207,154.34,173.44,-0.28797,-0.047205,173.42,172.2,17.91,16.63,15.433,-4.2349,-10.78,-2.6294,0.048645,-0.27857,-0.47071,-0.087067,0.2386,-0.47087,0.96094,0.10836,0.20377,0.65287,0.17722,0.20283,0.069618,-0.035854,-0.017771,0.017104,0.078322,-0.084496,-0.11611,0.065891
